,year,raw_date,date,weekday,week_month,moving_annual,average_price,price_bucket_conv,price_bucket_org,total_volume,var_4046,var_4225,var_4770,total_bags,small_bags,large_bags,xlarge_bags,type,region,city_region,city_plot,city_label,macroreg_flag,number_of_stores
8522,2018,2018-01-28,2018-01-28,6,4,MAT3,1.12,bucket3,,105025.45,66653.8,1971.68,6961.61,29438.36,20717.06,8682.47,38.83,conventional,Boise,Boise,Boise,Boise,False,
8523,2018,2018-01-21,2018-01-21,6,3,MAT3,1.25,bucket4,,88727.77,49711.32,2157.11,6343.03,30516.31,22463.22,8026.61,26.48,conventional,Boise,Boise,Boise,Boise,False,
8524,2018,2018-01-14,2018-01-14,6,2,MAT3,1.15,bucket3,,111113.11,49335.23,7414.97,8298.95,46063.96,19135.96,26830.36,97.64,conventional,Boise,Boise,Boise,Boise,False,
8525,2018,2018-01-07,2018-01-07,6,1,MAT3,1.3,bucket5,,85697.65,45936.53,2658.28,7511.15,29591.69,21784.14,7752.83,54.72,conventional,Boise,Boise,Boise,Boise,False,
8526,2018,2018-03-25,2018-03-25,6,4,MAT3,1.39,bucket6,,641462.43,26019.52,479186.12,1883.17,134373.62,109938.39,22955.23,1480.0,conventional,Boston,Boston,Boston,Boston,False,
8527,2018,2018-03-18,2018-03-18,6,3,MAT3,1.38,bucket6,,602177.43,24831.59,443903.93,1853.86,131588.05,101891.24,28125.7,1571.11,conventional,Boston,Boston,Boston,Boston,False,
8528,2018,2018-03-11,2018-03-11,6,2,MAT3,1.34,bucket5,,629090.87,23641.04,479640.6,1840.01,123969.22,102902.94,19475.17,1591.11,conventional,Boston,Boston,Boston,Boston,False,
8529,2018,2018-03-04,2018-03-04,6,1,MAT3,1.19,bucket4,,785188.72,20384.08,645988.55,1884.67,116931.42,88147.57,27442.74,1341.11,conventional,Boston,Boston,Boston,Boston,False,
8530,2018,2018-02-25,2018-02-25,6,4,MAT3,1.41,bucket6,,527274.99,19622.47,376506.86,1796.38,129349.28,112254.26,15890.58,1204.44,conventional,Boston,Boston,Boston,Boston,False,
8531,2018,2018-02-18,2018-02-18,6,3,MAT3,1.51,bucket7,,515022.94,16054.89,378699.13,2422.76,117846.16,99085.39,17672.99,1087.78,conventional,Boston,Boston,Boston,Boston,False,
8532,2018,2018-02-11,2018-02-11,6,2,MAT3,1.3,bucket5,,834304.52,23220.89,703749.06,6620.69,100713.88,86124.35,13366.2,1223.33,conventional,Boston,Boston,Boston,Boston,False,
8533,2018,2018-02-04,2018-02-04,6,1,MAT3,1.39,bucket6,,725934.21,21309.4,566751.03,3293.87,134579.91,98025.22,36068.02,486.67,conventional,Boston,Boston,Boston,Boston,False,
8534,2018,2018-01-28,2018-01-28,6,4,MAT3,1.22,bucket4,,800274.4,14384.54,680080.04,2656.9,103152.92,77511.92,25561.0,80.0,conventional,Boston,Boston,Boston,Boston,False,
8535,2018,2018-01-21,2018-01-21,6,3,MAT3,1.12,bucket3,,999783.13,15177.93,865836.92,6492.83,112275.45,85468.78,26806.67,0.0,conventional,Boston,Boston,Boston,Boston,False,
8536,2018,2018-01-14,2018-01-14,6,2,MAT3,1.49,bucket7,,533150.49,10669.09,393026.08,2533.63,126921.69,81610.31,45311.38,0.0,conventional,Boston,Boston,Boston,Boston,False,
8537,2018,2018-01-07,2018-01-07,6,1,MAT3,1.28,bucket5,,685417.51,12012.96,557314.83,4961.24,111128.48,58834.32,52294.16,0.0,conventional,Boston,Boston,Boston,Boston,False,
8538,2018,2018-03-25,2018-03-25,6,4,MAT3,1.21,bucket4,,163592.4,18266.89,82910.91,80.6,62334.0,20541.67,41090.1,702.23,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8539,2018,2018-03-18,2018-03-18,6,3,MAT3,1.14,bucket3,,166358.32,16300.2,70320.66,63.65,79673.81,22589.43,56334.38,750.0,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8540,2018,2018-03-11,2018-03-11,6,2,MAT3,1.16,bucket3,,185174.55,18057.75,83259.03,57.09,83800.68,41026.82,41959.42,814.44,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8541,2018,2018-03-04,2018-03-04,6,1,MAT3,1.19,bucket4,,168190.37,13533.32,75344.69,67.47,79244.89,23485.14,55219.75,540.0,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8542,2018,2018-02-25,2018-02-25,6,4,MAT3,1.23,bucket4,,151330.38,12862.56,69046.27,64.77,69356.78,43442.45,25218.77,695.56,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8543,2018,2018-02-18,2018-02-18,6,3,MAT3,1.28,bucket5,,144087.48,10951.83,66055.96,74.08,67005.61,32089.56,34562.71,353.34,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8544,2018,2018-02-11,2018-02-11,6,2,MAT3,1.27,bucket5,,151057.53,12749.59,74595.11,84.21,63628.62,41236.05,21391.46,1001.11,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8545,2018,2018-02-04,2018-02-04,6,1,MAT3,1.32,bucket5,,188654.47,13478.37,99364.48,84.19,75727.43,14935.4,60228.7,563.33,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8546,2018,2018-01-28,2018-01-28,6,4,MAT3,1.27,bucket5,,158637.92,8099.96,76070.49,96.23,74371.24,12060.74,62156.06,154.44,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8547,2018,2018-01-21,2018-01-21,6,3,MAT3,1.29,bucket5,,161887.27,8269.77,75965.53,61.69,77590.28,26340.41,51249.87,0.0,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8548,2018,2018-01-14,2018-01-14,6,2,MAT3,1.32,bucket5,,159070.65,8239.41,80916.85,40.26,69874.13,27693.23,42180.9,0.0,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8549,2018,2018-01-07,2018-01-07,6,1,MAT3,1.28,bucket5,,161876.76,8645.3,92302.56,56.67,60872.23,12248.04,48624.19,0.0,conventional,BuffaloRochester,Buffalo Rochester,Buffalo,Buffalo/Rochester Area,False,
8550,2018,2018-03-25,2018-03-25,6,4,MAT3,1.04,bucket2,,6687009.44,1932162.02,2715163.6,92955.04,1946728.78,1827362.5,37434.21,81932.07,conventional,California,California,California,California,True,
8551,2018,2018-03-18,2018-03-18,6,3,MAT3,1.02,bucket2,,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09,conventional,California,California,California,California,True,
8552,2018,2018-03-11,2018-03-11,6,2,MAT3,1.11,bucket3,,6488605.43,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25,conventional,California,California,California,California,True,
8553,2018,2018-03-04,2018-03-04,6,1,MAT3,1.13,bucket3,,6295529.61,2380723.98,1676629.99,116796.74,2121378.9,1992549.07,47126.97,81702.86,conventional,California,California,California,California,True,
8554,2018,2018-02-25,2018-02-25,6,4,MAT3,1.03,bucket2,,6750361.46,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,conventional,California,California,California,California,True,
8555,2018,2018-02-18,2018-02-18,6,3,MAT3,1.1,bucket3,,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,conventional,California,California,California,California,True,
8556,2018,2018-02-11,2018-02-11,6,2,MAT3,0.98,bucket2,,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,conventional,California,California,California,California,True,
8557,2018,2018-02-04,2018-02-04,6,1,MAT3,0.8,outlier,,10894677.77,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.8,conventional,California,California,California,California,True,
8558,2018,2018-01-28,2018-01-28,6,4,MAT3,1.16,bucket3,,6134040.58,2254631.8,2185495.65,121090.87,1572822.26,1480527.7,24545.94,67748.62,conventional,California,California,California,California,True,
8559,2018,2018-01-21,2018-01-21,6,3,MAT3,1.12,bucket3,,6610010.64,2378177.09,2590301.7,122950.68,1518581.17,1431898.88,24801.59,61880.7,conventional,California,California,California,California,True,
8560,2018,2018-01-14,2018-01-14,6,2,MAT3,1.27,bucket5,,5927016.73,2098762.55,2356359.93,151045.33,1320848.92,1226559.09,25390.97,68898.86,conventional,California,California,California,California,True,
8561,2018,2018-01-07,2018-01-07,6,1,MAT3,1.19,bucket4,,5756632.36,2350838.88,1704810.36,135053.06,1565930.06,1465321.32,25951.12,74657.62,conventional,California,California,California,California,True,
8562,2018,2018-03-25,2018-03-25,6,4,MAT3,1.32,bucket5,,258547.55,68088.95,87220.18,5567.45,97670.97,92743.21,4926.65,1.11,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8563,2018,2018-03-18,2018-03-18,6,3,MAT3,0.99,bucket2,,396324.57,73274.02,93954.85,5330.38,223765.32,218181.7,5583.62,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8564,2018,2018-03-11,2018-03-11,6,2,MAT3,1.27,bucket5,,279661.71,72847.8,98059.2,6212.37,102542.34,96038.19,6503.04,1.11,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8565,2018,2018-03-04,2018-03-04,6,1,MAT3,1.32,bucket5,,259060.74,67459.59,80515.46,6005.97,105079.72,97703.43,7376.29,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8566,2018,2018-02-25,2018-02-25,6,4,MAT3,1.34,bucket5,,249254.23,63442.49,91258.71,5678.86,88874.17,86338.79,2535.38,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8567,2018,2018-02-18,2018-02-18,6,3,MAT3,1.36,bucket5,,224395.77,53547.46,75445.39,5423.5,89979.42,85685.59,4293.83,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8568,2018,2018-02-11,2018-02-11,6,2,MAT3,1.18,bucket4,,262133.71,69727.98,67904.5,5261.66,119239.57,113041.82,6197.75,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8569,2018,2018-02-04,2018-02-04,6,1,MAT3,0.99,bucket2,,411160.94,86708.74,99117.46,6476.93,218857.81,208289.93,10567.88,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8570,2018,2018-01-28,2018-01-28,6,4,MAT3,1.37,bucket6,,247893.13,68666.93,79639.9,4802.79,94783.51,89456.12,5327.39,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8571,2018,2018-01-21,2018-01-21,6,3,MAT3,1.11,bucket3,,331324.99,74246.57,80371.21,4657.83,172049.38,165016.97,7031.3,1.11,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8572,2018,2018-01-14,2018-01-14,6,2,MAT3,1.38,bucket6,,251260.54,60751.23,97094.95,5512.27,87902.09,82964.19,4937.9,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8573,2018,2018-01-07,2018-01-07,6,1,MAT3,1.36,bucket5,,243301.08,69157.01,80320.79,4915.1,88908.18,84280.34,4627.84,0.0,conventional,Charlotte,Charlotte,Charlotte,Charlotte,False,
8574,2018,2018-03-25,2018-03-25,6,4,MAT3,1.36,bucket5,,908202.13,142681.06,463136.28,174975.75,127409.04,103579.41,22467.04,1362.59,conventional,Chicago,Chicago,Chicago,Chicago,False,
8575,2018,2018-03-18,2018-03-18,6,3,MAT3,1.42,bucket6,,841171.24,85185.29,435552.05,174149.72,146284.18,110035.76,34764.91,1483.51,conventional,Chicago,Chicago,Chicago,Chicago,False,
8576,2018,2018-03-11,2018-03-11,6,2,MAT3,1.54,bucket7,,830421.03,95041.64,454041.33,142564.1,138773.96,100438.58,37184.96,1150.42,conventional,Chicago,Chicago,Chicago,Chicago,False,
8577,2018,2018-03-04,2018-03-04,6,1,MAT3,1.53,bucket7,,820728.47,109595.38,465039.55,104755.22,141338.32,97377.72,42517.93,1442.67,conventional,Chicago,Chicago,Chicago,Chicago,False,
8578,2018,2018-02-25,2018-02-25,6,4,MAT3,1.51,bucket7,,794925.31,74465.63,452448.67,131640.53,136370.48,91023.86,44466.75,879.87,conventional,Chicago,Chicago,Chicago,Chicago,False,
8579,2018,2018-02-18,2018-02-18,6,3,MAT3,1.53,bucket7,,736317.26,67207.4,403149.52,131732.99,134227.35,98803.7,35146.84,276.81,conventional,Chicago,Chicago,Chicago,Chicago,False,
8580,2018,2018-02-11,2018-02-11,6,2,MAT3,1.39,bucket6,,897178.36,131360.75,488374.4,154223.75,123219.46,85210.17,37063.73,945.56,conventional,Chicago,Chicago,Chicago,Chicago,False,
8581,2018,2018-02-04,2018-02-04,6,1,MAT3,0.88,bucket1,,1802646.35,257095.68,1235325.42,158735.41,151489.84,91953.59,59112.77,423.48,conventional,Chicago,Chicago,Chicago,Chicago,False,
8582,2018,2018-01-28,2018-01-28,6,4,MAT3,1.36,bucket5,,947968.47,108233.69,515116.55,124271.04,200347.19,79871.28,120462.37,13.54,conventional,Chicago,Chicago,Chicago,Chicago,False,
8583,2018,2018-01-21,2018-01-21,6,3,MAT3,1.42,bucket6,,951648.11,110759.53,473797.46,154585.97,212505.15,79124.15,133370.44,10.56,conventional,Chicago,Chicago,Chicago,Chicago,False,
8584,2018,2018-01-14,2018-01-14,6,2,MAT3,1.64,bucket8,,762997.53,82376.44,440322.05,134141.55,106157.49,93374.57,12782.92,0.0,conventional,Chicago,Chicago,Chicago,Chicago,False,
8585,2018,2018-01-07,2018-01-07,6,1,MAT3,1.5,bucket7,,842141.42,132853.21,475772.58,139314.8,94200.83,85019.84,9161.86,19.13,conventional,Chicago,Chicago,Chicago,Chicago,False,
8586,2018,2018-03-25,2018-03-25,6,4,MAT3,1.08,bucket3,,277267.97,70493.35,27183.18,9616.52,169974.92,140702.4,20939.89,8332.63,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8587,2018,2018-03-18,2018-03-18,6,3,MAT3,1.07,bucket3,,245062.31,68444.95,16626.16,10114.52,149876.68,119963.26,25174.42,4739.0,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8588,2018,2018-03-11,2018-03-11,6,2,MAT3,1.01,bucket2,,275804.74,65139.45,22713.79,10175.31,177776.19,146773.92,30140.64,861.63,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8589,2018,2018-03-04,2018-03-04,6,1,MAT3,1.02,bucket2,,265942.15,69312.67,20912.27,9651.63,166065.58,146627.38,14918.25,4519.95,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8590,2018,2018-02-25,2018-02-25,6,4,MAT3,1.03,bucket2,,263363.41,59106.97,31605.03,9097.03,163554.38,135219.03,24337.13,3998.22,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8591,2018,2018-02-18,2018-02-18,6,3,MAT3,0.83,outlier,,231729.88,71473.92,15783.23,7110.53,137362.2,108121.76,28080.54,1159.9,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8592,2018,2018-02-11,2018-02-11,6,2,MAT3,0.8,outlier,,305400.41,98065.66,31216.87,11211.24,164906.64,124062.8,34478.97,6364.87,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8593,2018,2018-02-04,2018-02-04,6,1,MAT3,0.76,outlier,,380214.74,102019.45,67966.25,13825.01,196404.03,165544.38,29548.07,1311.58,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8594,2018,2018-01-28,2018-01-28,6,4,MAT3,0.92,bucket1,,281913.49,78131.98,27858.19,11786.66,164136.66,155062.73,9071.23,2.7,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8595,2018,2018-01-21,2018-01-21,6,3,MAT3,0.89,bucket1,,321809.3,92142.87,54830.94,12823.81,162011.68,148818.14,13170.73,22.81,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8596,2018,2018-01-14,2018-01-14,6,2,MAT3,1.15,bucket3,,243366.13,59620.01,30542.73,19975.22,133228.17,123961.02,9260.42,6.73,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8597,2018,2018-01-07,2018-01-07,6,1,MAT3,0.91,bucket1,,303592.92,98045.53,37713.62,18889.29,148944.48,130642.78,18046.8,254.9,conventional,CincinnatiDayton,Cincinnati Dayton,Cincinnati,Cincinnati/Dayton Area,False,
8598,2018,2018-03-25,2018-03-25,6,4,MAT3,0.96,bucket1,,264778.18,77671.02,21732.24,3272.61,162102.31,133163.77,28160.04,778.5,conventional,Columbus,Columbus,Columbus,Columbus,False,
8599,2018,2018-03-18,2018-03-18,6,3,MAT3,1.01,bucket2,,216897.74,62775.9,15964.09,2293.97,135863.78,95448.1,39893.13,522.55,conventional,Columbus,Columbus,Columbus,Columbus,False,
8600,2018,2018-03-11,2018-03-11,6,2,MAT3,1.05,bucket2,,212107.87,60498.56,22813.02,2942.75,125853.54,85932.68,39844.53,76.33,conventional,Columbus,Columbus,Columbus,Columbus,False,
8601,2018,2018-03-04,2018-03-04,6,1,MAT3,1.04,bucket2,,207531.29,61462.7,17792.45,2208.68,126067.46,103725.06,21557.69,784.71,conventional,Columbus,Columbus,Columbus,Columbus,False,
8602,2018,2018-02-25,2018-02-25,6,4,MAT3,1.03,bucket2,,209180.18,55429.58,28466.82,3406.16,121877.62,85192.08,34250.82,2434.72,conventional,Columbus,Columbus,Columbus,Columbus,False,
8603,2018,2018-02-18,2018-02-18,6,3,MAT3,1.02,bucket2,,179193.25,47570.1,13758.25,2239.22,115625.68,76906.83,36898.98,1819.87,conventional,Columbus,Columbus,Columbus,Columbus,False,
8604,2018,2018-02-11,2018-02-11,6,2,MAT3,0.82,outlier,,218329.7,79239.58,26356.05,2998.74,109735.33,73393.34,34338.97,2003.02,conventional,Columbus,Columbus,Columbus,Columbus,False,
8605,2018,2018-02-04,2018-02-04,6,1,MAT3,0.73,outlier,,333398.29,108554.97,61748.67,5329.61,157765.04,117614.03,39927.3,223.71,conventional,Columbus,Columbus,Columbus,Columbus,False,
8606,2018,2018-01-28,2018-01-28,6,4,MAT3,1.03,bucket2,,187523.2,60555.62,23671.37,3175.28,100120.93,83156.44,16932.05,32.44,conventional,Columbus,Columbus,Columbus,Columbus,False,
8607,2018,2018-01-21,2018-01-21,6,3,MAT3,0.99,bucket2,,214353.02,75486.73,52395.54,4298.3,82172.45,63261.5,18897.31,13.64,conventional,Columbus,Columbus,Columbus,Columbus,False,
8608,2018,2018-01-14,2018-01-14,6,2,MAT3,1.07,bucket3,,194619.31,77236.77,24462.37,3266.68,89653.49,75499.35,14125.61,28.53,conventional,Columbus,Columbus,Columbus,Columbus,False,
8609,2018,2018-01-07,2018-01-07,6,1,MAT3,0.84,outlier,,256757.6,112638.98,32262.19,4167.93,107688.5,89971.36,17360.9,356.24,conventional,Columbus,Columbus,Columbus,Columbus,False,
8610,2018,2018-03-25,2018-03-25,6,4,MAT3,0.73,outlier,,1803351.21,788734.28,219585.81,6423.31,788607.81,673212.32,94356.41,21039.08,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8611,2018,2018-03-18,2018-03-18,6,3,MAT3,0.87,bucket1,,1362250.25,656842.99,247599.72,4978.69,452828.85,329530.61,103951.68,19346.56,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8612,2018,2018-03-11,2018-03-11,6,2,MAT3,0.87,bucket1,,1356159.96,688566.31,213463.41,5709.3,448420.94,329344.14,100310.59,18766.21,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8613,2018,2018-03-04,2018-03-04,6,1,MAT3,0.77,outlier,,1501141.58,673535.25,263895.18,6341.68,557369.47,449577.44,86867.63,20924.4,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8614,2018,2018-02-25,2018-02-25,6,4,MAT3,0.74,outlier,,1616898.5,807933.71,231111.57,6306.38,571546.84,477107.45,75376.35,19063.04,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8615,2018,2018-02-18,2018-02-18,6,3,MAT3,0.77,outlier,,1421970.53,780856.19,250380.23,5033.93,385700.18,268220.8,102051.19,15428.19,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8616,2018,2018-02-11,2018-02-11,6,2,MAT3,0.72,outlier,,1553404.16,768415.85,212945.5,5327.13,566715.68,461849.3,87861.7,17004.68,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8617,2018,2018-02-04,2018-02-04,6,1,MAT3,0.67,outlier,,1885401.44,855815.37,340887.07,6655.47,682043.53,583353.2,86725.24,11965.09,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8618,2018,2018-01-28,2018-01-28,6,4,MAT3,0.82,outlier,,1433095.36,781164.88,187033.59,5596.69,459300.2,378776.69,80095.8,427.71,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8619,2018,2018-01-21,2018-01-21,6,3,MAT3,0.85,outlier,,1437239.09,728035.0,216211.98,6291.83,486700.28,410340.65,76287.17,72.46,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8620,2018,2018-01-14,2018-01-14,6,2,MAT3,0.93,bucket1,,1333180.68,677477.52,316020.36,7862.07,331820.73,240134.19,91381.56,304.98,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8621,2018,2018-01-07,2018-01-07,6,1,MAT3,0.92,bucket1,,1140210.38,587439.51,258369.66,5543.59,288857.62,183640.29,104915.08,302.25,conventional,DallasFtWorth,Dallas Ft Worth,Dallas,Dallas/Ft.Worth Area,False,
8622,2018,2018-03-25,2018-03-25,6,4,MAT3,1.02,bucket2,,950483.37,176286.79,222958.27,16540.62,534697.69,121655.4,413042.29,0.0,conventional,Denver,Denver,Denver,Denver,False,
8623,2018,2018-03-18,2018-03-18,6,3,MAT3,1.02,bucket2,,1010953.71,163394.48,260747.73,15483.84,571327.66,129403.31,441922.13,2.22,conventional,Denver,Denver,Denver,Denver,False,
8624,2018,2018-03-11,2018-03-11,6,2,MAT3,1.16,bucket3,,788107.23,159389.01,205340.23,16598.6,406779.39,156327.39,250452.0,0.0,conventional,Denver,Denver,Denver,Denver,False,
8625,2018,2018-03-04,2018-03-04,6,1,MAT3,1.01,bucket2,,934460.44,192776.45,258652.66,15526.86,467504.47,137337.91,330166.56,0.0,conventional,Denver,Denver,Denver,Denver,False,
8626,2018,2018-02-25,2018-02-25,6,4,MAT3,0.99,bucket2,,1018614.31,166753.37,254657.74,14153.31,583049.89,137052.52,445944.87,52.5,conventional,Denver,Denver,Denver,Denver,False,
8627,2018,2018-02-18,2018-02-18,6,3,MAT3,1.16,bucket3,,743979.81,159850.99,197244.92,12929.9,373954.0,126126.99,247827.01,0.0,conventional,Denver,Denver,Denver,Denver,False,
8628,2018,2018-02-11,2018-02-11,6,2,MAT3,0.91,bucket1,,1056054.41,234995.54,251174.58,13754.34,556129.95,86599.13,469530.82,0.0,conventional,Denver,Denver,Denver,Denver,False,
8629,2018,2018-02-04,2018-02-04,6,1,MAT3,0.87,bucket1,,1381528.74,234985.26,468889.32,11698.36,665955.8,88502.27,577453.53,0.0,conventional,Denver,Denver,Denver,Denver,False,
8630,2018,2018-01-28,2018-01-28,6,4,MAT3,1.15,bucket3,,773218.13,181751.78,215803.07,9803.85,365859.43,111320.37,254537.95,1.11,conventional,Denver,Denver,Denver,Denver,False,
8631,2018,2018-01-21,2018-01-21,6,3,MAT3,1.16,bucket3,,872673.39,147297.68,233968.98,14834.26,476572.47,101867.53,374703.83,1.11,conventional,Denver,Denver,Denver,Denver,False,
8632,2018,2018-01-14,2018-01-14,6,2,MAT3,1.1,bucket3,,1003142.47,178992.28,323916.08,11963.62,488270.49,121454.8,366815.69,0.0,conventional,Denver,Denver,Denver,Denver,False,
8633,2018,2018-01-07,2018-01-07,6,1,MAT3,1.01,bucket2,,963849.75,184830.15,292349.16,14102.19,472568.25,112396.9,360171.35,0.0,conventional,Denver,Denver,Denver,Denver,False,
8634,2018,2018-03-25,2018-03-25,6,4,MAT3,1.15,bucket3,,477637.43,82568.15,72460.6,62078.52,260530.16,211303.55,21812.97,27413.64,conventional,Detroit,Detroit,Detroit,Detroit,False,
8635,2018,2018-03-18,2018-03-18,6,3,MAT3,1.09,bucket3,,428600.2,82792.93,43727.67,29920.79,272158.81,220038.13,37118.17,15002.51,conventional,Detroit,Detroit,Detroit,Detroit,False,
8636,2018,2018-03-11,2018-03-11,6,2,MAT3,1.14,bucket3,,443295.3,82676.76,65334.67,47721.41,247562.46,178042.93,49942.51,19577.02,conventional,Detroit,Detroit,Detroit,Detroit,False,
8637,2018,2018-03-04,2018-03-04,6,1,MAT3,1.18,bucket4,,400047.47,89601.76,41375.29,26105.84,242964.58,216775.85,13655.21,12533.52,conventional,Detroit,Detroit,Detroit,Detroit,False,
8638,2018,2018-02-25,2018-02-25,6,4,MAT3,1.08,bucket3,,464413.57,72595.4,90296.46,53864.5,247657.21,185976.63,32253.35,29427.23,conventional,Detroit,Detroit,Detroit,Detroit,False,
8639,2018,2018-02-18,2018-02-18,6,3,MAT3,1.11,bucket3,,361966.97,70416.79,33890.23,18889.7,238770.25,177738.87,48953.96,12077.42,conventional,Detroit,Detroit,Detroit,Detroit,False,
8640,2018,2018-02-11,2018-02-11,6,2,MAT3,0.92,bucket1,,435384.45,123642.25,73381.42,26265.23,212095.55,156008.05,42872.58,13214.92,conventional,Detroit,Detroit,Detroit,Detroit,False,
8641,2018,2018-02-04,2018-02-04,6,1,MAT3,0.67,outlier,,880540.45,167512.7,287359.89,60027.97,365639.89,266930.49,89516.48,9192.92,conventional,Detroit,Detroit,Detroit,Detroit,False,
8642,2018,2018-01-28,2018-01-28,6,4,MAT3,1.14,bucket3,,367456.05,80917.0,70055.35,14554.29,201929.41,177720.43,23023.66,1185.32,conventional,Detroit,Detroit,Detroit,Detroit,False,
8643,2018,2018-01-21,2018-01-21,6,3,MAT3,0.96,bucket1,,570161.95,87365.29,220100.47,46163.59,216532.6,146574.63,65171.17,4786.8,conventional,Detroit,Detroit,Detroit,Detroit,False,
8644,2018,2018-01-14,2018-01-14,6,2,MAT3,1.18,bucket4,,369628.1,94963.97,60826.16,13812.28,200025.69,162745.09,36032.53,1248.07,conventional,Detroit,Detroit,Detroit,Detroit,False,
8645,2018,2018-01-07,2018-01-07,6,1,MAT3,0.92,bucket1,,512142.96,164665.38,81248.88,23315.8,242912.9,195595.55,45090.53,2226.82,conventional,Detroit,Detroit,Detroit,Detroit,False,
8646,2018,2018-03-25,2018-03-25,6,4,MAT3,1.47,bucket7,,207028.28,2946.6,85213.8,63349.05,55518.83,29054.93,7662.55,18801.35,conventional,GrandRapids,Grand Rapids,Grand Rapids,Grand Rapids,False,
8647,2018,2018-03-18,2018-03-18,6,3,MAT3,1.4,bucket6,,175969.31,3261.54,64300.91,35087.55,73319.31,55491.01,6112.96,11715.34,conventional,GrandRapids,Grand Rapids,Grand Rapids,Grand Rapids,False,
